Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
Male,49,1,8.0,0,1-2 Year,No,37800.0,26.0,195,0
Male,53,1,28.0,0,1-2 Year,Yes,38509.0,124.0,88,0
Male,55,1,28.0,1,1-2 Year,Yes,44395.0,52.0,138,0
Female,23,1,11.0,1,< 1 Year,No,23142.0,151.0,36,0
Female,21,1,32.0,0,< 1 Year,Yes,34290.0,152.0,127,0
Male,46,1,8.0,1,1-2 Year,No,39614.0,124.0,204,0
Female,22,1,50.0,1,< 1 Year,No,2630.0,152.0,104,0
Male,29,1,39.0,0,1-2 Year,Yes,34701.0,124.0,213,1
Male,49,1,48.0,1,1-2 Year,No,2630.0,124.0,297,0
Male,46,1,47.0,0,1-2 Year,Yes,20339.0,124.0,44,0
Male,61,1,28.0,0,1-2 Year,Yes,37464.0,124.0,108,0
Male,27,1,41.0,1,< 1 Year,No,30373.0,152.0,289,0
Female,27,1,1.0,1,< 1 Year,No,2630.0,152.0,22,0
Female,78,0,28.0,0,1-2 Year,Yes,34586.0,124.0,174,0
Female,27,1,9.0,1,< 1 Year,No,2630.0,152.0,246,0
Male,76,1,28.0,0,1-2 Year,Yes,40182.0,30.0,69,0
Female,23,1,8.0,0,< 1 Year,No,44166.0,152.0,115,0
Female,26,1,2.0,1,< 1 Year,No,14752.0,151.0,113,0
Male,25,1,6.0,0,< 1 Year,Yes,2630.0,152.0,261,1
Male,30,1,22.0,1,< 1 Year,No,24011.0,152.0,150,0
Female,24,1,25.0,1,< 1 Year,No,31478.0,152.0,268,0
Female,30,1,18.0,1,< 1 Year,No,2630.0,152.0,138,0
Male,44,1,46.0,0,1-2 Year,Yes,42673.0,122.0,102,0
Female,53,1,28.0,0,1-2 Year,Yes,26962.0,26.0,240,0
Male,25,1,28.0,0,< 1 Year,Yes,47872.0,124.0,207,0
Male,60,1,4.0,0,1-2 Year,Yes,30498.0,124.0,228,0
Female,60,1,28.0,0,1-2 Year,Yes,41612.0,26.0,144,1
Female,24,1,34.0,1,< 1 Year,No,31401.0,152.0,35,0
Male,22,1,30.0,0,< 1 Year,Yes,26378.0,152.0,118,0
Female,52,1,21.0,0,1-2 Year,Yes,29440.0,124.0,163,0
Male,47,1,28.0,0,1-2 Year,Yes,2630.0,26.0,177,0
Male,46,1,28.0,0,1-2 Year,Yes,54091.0,124.0,259,0
Female,24,1,35.0,1,< 1 Year,No,24963.0,152.0,186,0
Female,50,1,46.0,0,1-2 Year,No,23530.0,124.0,223,0
Male,76,1,8.0,0,> 2 Years,Yes,30297.0,26.0,77,0
Female,71,1,28.0,1,1-2 Year,No,58850.0,26.0,277,0
Female,25,1,30.0,1,< 1 Year,No,31885.0,152.0,293,0
Female,25,1,18.0,1,< 1 Year,No,31225.0,152.0,261,0
Female,28,1,28.0,1,< 1 Year,No,25517.0,152.0,66,0
Female,22,1,15.0,1,< 1 Year,Yes,2630.0,160.0,90,0
Female,41,1,36.0,0,1-2 Year,Yes,26212.0,124.0,118,0
Female,47,1,28.0,0,1-2 Year,Yes,34604.0,124.0,99,1
Male,27,1,48.0,0,< 1 Year,Yes,2630.0,124.0,205,0
Male,41,1,13.0,0,1-2 Year,Yes,25527.0,26.0,85,1
Male,24,1,29.0,1,< 1 Year,No,35051.0,152.0,191,0
Male,21,1,46.0,1,< 1 Year,Yes,28151.0,152.0,76,0
Male,56,1,28.0,0,1-2 Year,Yes,44871.0,124.0,63,0
Male,25,1,30.0,1,< 1 Year,No,27700.0,152.0,115,0
Female,45,1,48.0,0,1-2 Year,Yes,2630.0,31.0,98,1
Male,25,1,28.0,1,< 1 Year,No,43103.0,152.0,127,0
Female,23,1,4.0,1,< 1 Year,No,2630.0,152.0,61,0
Female,24,1,47.0,1,< 1 Year,No,33146.0,152.0,112,0
Female,25,1,15.0,1,< 1 Year,No,33170.0,152.0,156,0
Male,72,1,2.0,0,1-2 Year,Yes,21202.0,26.0,137,0
Female,21,1,6.0,0,< 1 Year,No,23972.0,152.0,133,0
Female,40,1,36.0,0,1-2 Year,Yes,2630.0,3.0,257,0
Male,21,1,37.0,1,< 1 Year,Yes,38360.0,160.0,101,0
Female,78,1,41.0,1,1-2 Year,No,24184.0,26.0,231,0
Male,58,1,28.0,0,1-2 Year,Yes,33895.0,26.0,131,0
Male,24,1,30.0,1,< 1 Year,No,27917.0,152.0,217,0
Female,48,1,28.0,0,1-2 Year,Yes,56758.0,124.0,270,1
Female,23,1,46.0,0,< 1 Year,Yes,21843.0,152.0,157,0
Female,20,1,8.0,1,< 1 Year,No,41213.0,160.0,124,0
Male,47,1,8.0,0,1-2 Year,Yes,39087.0,30.0,166,0
Male,23,1,14.0,0,< 1 Year,Yes,2630.0,160.0,94,0
Female,23,1,46.0,1,< 1 Year,No,32055.0,152.0,158,0
Male,44,1,28.0,0,1-2 Year,Yes,34343.0,122.0,290,1
Female,22,1,2.0,0,< 1 Year,Yes,31182.0,152.0,176,0
Male,42,1,38.0,0,1-2 Year,Yes,2630.0,124.0,284,0
Male,76,1,10.0,0,1-2 Year,Yes,26741.0,26.0,23,0
Male,56,1,46.0,0,1-2 Year,Yes,53923.0,26.0,129,0
Male,50,1,28.0,1,1-2 Year,No,64463.0,26.0,15,0
Male,29,1,22.0,1,< 1 Year,No,37920.0,152.0,13,0
Male,33,1,28.0,0,1-2 Year,Yes,28150.0,124.0,186,1
Male,47,1,28.0,0,1-2 Year,Yes,46527.0,124.0,15,0
Female,32,1,8.0,1,< 1 Year,No,64463.0,152.0,223,0
Female,23,1,15.0,1,< 1 Year,No,32928.0,152.0,56,0
Female,25,1,37.0,0,< 1 Year,No,2630.0,160.0,158,0
Female,28,1,41.0,1,< 1 Year,No,23817.0,152.0,22,0
Male,40,1,33.0,1,1-2 Year,No,24053.0,124.0,52,0
Female,24,1,42.0,0,< 1 Year,No,2630.0,151.0,43,0
Male,41,1,28.0,0,1-2 Year,Yes,2630.0,124.0,11,0
Female,20,1,2.0,0,< 1 Year,Yes,33104.0,160.0,226,0
Male,34,1,28.0,0,1-2 Year,Yes,38748.0,122.0,104,1
Female,62,1,15.0,1,1-2 Year,No,2630.0,14.0,182,0
Female,21,1,36.0,0,< 1 Year,Yes,24513.0,160.0,186,0
Male,49,1,28.0,0,1-2 Year,Yes,69856.0,26.0,235,1
Male,43,1,28.0,0,1-2 Year,Yes,55838.0,26.0,60,0
Male,45,1,15.0,0,1-2 Year,Yes,37465.0,124.0,63,0
Male,57,1,28.0,0,1-2 Year,Yes,25760.0,30.0,211,0
Female,63,1,41.0,1,1-2 Year,No,35043.0,26.0,281,0
Female,32,1,48.0,1,< 1 Year,No,2630.0,152.0,31,0
Female,40,1,47.0,0,1-2 Year,Yes,27807.0,124.0,174,0
Female,59,1,47.0,1,1-2 Year,No,42668.0,16.0,26,0
Female,24,1,3.0,1,< 1 Year,No,21032.0,152.0,298,0
Male,44,1,31.0,0,1-2 Year,Yes,2630.0,26.0,216,0
Female,24,1,46.0,1,< 1 Year,No,31663.0,152.0,125,0
Male,42,1,28.0,0,1-2 Year,Yes,2630.0,124.0,109,0
Male,22,1,28.0,0,< 1 Year,Yes,31463.0,152.0,77,0
Male,21,1,36.0,1,< 1 Year,No,26709.0,160.0,286,0
Female,69,1,28.0,0,1-2 Year,Yes,46489.0,26.0,24,0
Female,55,1,28.0,0,1-2 Year,No,51021.0,124.0,209,0
Male,64,1,28.0,0,1-2 Year,Yes,31688.0,26.0,108,0
Male,62,1,28.0,0,1-2 Year,Yes,37926.0,124.0,45,0
Female,43,1,33.0,0,1-2 Year,Yes,2630.0,124.0,280,0
Female,36,1,16.0,1,1-2 Year,No,32357.0,152.0,230,0
Male,63,1,28.0,0,1-2 Year,Yes,27831.0,124.0,161,0
Male,39,1,22.0,1,1-2 Year,No,28447.0,26.0,18,0
Female,60,1,28.0,0,1-2 Year,Yes,81032.0,26.0,14,1
Female,60,1,29.0,1,1-2 Year,No,40437.0,26.0,177,0
Male,33,1,20.0,0,< 1 Year,Yes,37410.0,124.0,298,1
Female,39,1,23.0,1,1-2 Year,No,29049.0,152.0,68,0
Male,66,1,46.0,0,1-2 Year,Yes,34200.0,11.0,281,0
Male,44,1,28.0,0,1-2 Year,Yes,31025.0,124.0,76,0
Female,31,1,8.0,0,1-2 Year,No,53357.0,7.0,266,0
Male,22,1,10.0,0,< 1 Year,Yes,32211.0,152.0,248,0
Male,52,1,8.0,0,> 2 Years,Yes,36986.0,26.0,235,1
Male,24,1,46.0,1,< 1 Year,No,49169.0,152.0,179,0
Male,80,1,28.0,0,1-2 Year,Yes,57911.0,52.0,179,1
Male,52,1,7.0,1,1-2 Year,No,2630.0,26.0,248,0
Female,26,1,46.0,1,< 1 Year,No,28396.0,152.0,122,0
Female,30,1,41.0,1,< 1 Year,No,18918.0,152.0,241,0
Female,67,1,28.0,0,> 2 Years,Yes,60423.0,124.0,251,0
Female,37,1,7.0,0,> 2 Years,Yes,2630.0,124.0,227,0
Male,22,1,36.0,0,< 1 Year,No,36703.0,160.0,153,0
Male,46,1,8.0,0,1-2 Year,Yes,45834.0,124.0,233,0
Male,45,1,28.0,0,1-2 Year,Yes,23969.0,124.0,272,0
Male,26,1,26.0,0,< 1 Year,Yes,30785.0,26.0,115,1
Female,48,1,28.0,1,1-2 Year,No,28141.0,25.0,87,0
Female,59,1,15.0,0,> 2 Years,Yes,46218.0,26.0,192,0
Male,24,1,11.0,0,< 1 Year,Yes,34408.0,152.0,87,0
Male,35,1,18.0,1,1-2 Year,No,40789.0,26.0,298,0
Female,25,1,23.0,1,< 1 Year,No,28015.0,152.0,289,0
Female,22,1,15.0,0,< 1 Year,No,28907.0,152.0,275,0
Female,25,1,16.0,1,< 1 Year,No,31670.0,152.0,75,0
Male,48,1,46.0,0,1-2 Year,Yes,2630.0,26.0,168,0
Male,24,1,34.0,1,< 1 Year,Yes,31500.0,152.0,46,0
Female,34,1,3.0,1,1-2 Year,No,32400.0,26.0,50,0
Female,23,1,4.0,0,< 1 Year,No,27194.0,152.0,144,0
Female,23,1,2.0,0,< 1 Year,Yes,17554.0,152.0,24,0
Female,22,1,28.0,1,< 1 Year,Yes,89687.0,152.0,133,0
Female,30,1,29.0,1,< 1 Year,No,35510.0,152.0,75,0
Female,62,1,3.0,0,1-2 Year,Yes,33768.0,26.0,151,0
Female,54,1,28.0,1,1-2 Year,No,41390.0,26.0,161,0
Male,24,1,41.0,1,< 1 Year,No,27080.0,152.0,219,0
Male,42,1,8.0,1,1-2 Year,No,35497.0,124.0,226,0
Female,75,1,28.0,1,1-2 Year,No,37056.0,26.0,263,0
Male,62,1,43.0,1,1-2 Year,No,65717.0,105.0,41,0
Male,52,1,38.0,0,1-2 Year,Yes,27174.0,26.0,77,0
Female,20,1,39.0,1,< 1 Year,No,26457.0,160.0,293,0
Female,34,1,42.0,1,1-2 Year,No,29319.0,152.0,211,0
Female,21,1,8.0,1,< 1 Year,No,36844.0,160.0,97,0
Female,26,1,32.0,0,< 1 Year,Yes,32093.0,160.0,19,0
Male,26,1,26.0,1,< 1 Year,No,22234.0,152.0,227,0
Male,46,1,45.0,0,1-2 Year,Yes,21394.0,26.0,298,1
Female,21,1,50.0,0,< 1 Year,Yes,40393.0,152.0,271,0
Male,33,1,8.0,1,< 1 Year,No,2630.0,156.0,200,0
Female,26,1,46.0,0,< 1 Year,Yes,28219.0,152.0,53,0
Male,27,1,8.0,0,< 1 Year,Yes,2630.0,156.0,227,0
Male,25,1,8.0,1,< 1 Year,No,41922.0,152.0,149,0
Male,24,1,28.0,1,1-2 Year,No,36682.0,124.0,180,0
Female,44,1,46.0,0,1-2 Year,Yes,28694.0,26.0,135,0
Male,24,1,27.0,0,< 1 Year,Yes,23694.0,160.0,186,0
Female,27,1,11.0,1,< 1 Year,No,23163.0,152.0,192,0
Male,61,1,28.0,0,> 2 Years,Yes,29820.0,124.0,206,0
Male,42,1,28.0,1,1-2 Year,No,2630.0,124.0,114,0
Female,21,1,46.0,0,< 1 Year,Yes,39661.0,160.0,247,0
Female,33,1,50.0,0,< 1 Year,Yes,20512.0,152.0,151,0
Female,22,1,30.0,1,< 1 Year,No,33604.0,152.0,89,0
Female,31,1,15.0,1,< 1 Year,No,27039.0,152.0,209,0
Female,60,1,28.0,0,1-2 Year,Yes,30950.0,26.0,242,0
Female,45,1,45.0,1,1-2 Year,No,19618.0,26.0,224,0
Female,27,1,41.0,1,< 1 Year,No,36035.0,152.0,55,0
Male,37,1,17.0,1,1-2 Year,No,26741.0,26.0,150,0
Male,55,1,28.0,1,1-2 Year,No,37887.0,26.0,183,0
Female,80,0,28.0,0,1-2 Year,Yes,56535.0,124.0,249,0
Male,68,1,39.0,0,1-2 Year,Yes,2630.0,26.0,130,1
Male,23,1,46.0,1,< 1 Year,No,64836.0,152.0,147,0
Male,25,1,50.0,1,< 1 Year,No,26823.0,152.0,71,0
Male,24,1,46.0,0,< 1 Year,Yes,2630.0,152.0,139,0
Female,79,1,28.0,0,1-2 Year,Yes,30877.0,124.0,147,0
Male,53,1,14.0,0,1-2 Year,Yes,53080.0,156.0,134,1
Male,63,1,28.0,0,1-2 Year,Yes,2630.0,124.0,142,0
Female,60,1,8.0,1,1-2 Year,No,29355.0,124.0,195,0
Female,25,1,46.0,1,< 1 Year,No,31568.0,152.0,262,0
Female,40,1,47.0,0,1-2 Year,Yes,34391.0,124.0,199,0
Female,41,1,45.0,0,1-2 Year,Yes,23150.0,124.0,65,1
Female,20,1,8.0,1,< 1 Year,No,2630.0,160.0,243,0
Female,75,1,31.0,0,1-2 Year,Yes,2630.0,124.0,77,0
Male,27,1,46.0,1,< 1 Year,No,27034.0,152.0,196,0
Male,74,1,28.0,0,1-2 Year,No,45037.0,124.0,130,0
Male,55,1,8.0,0,1-2 Year,Yes,2630.0,124.0,194,0
Male,42,1,41.0,1,1-2 Year,No,40163.0,124.0,176,0
Male,63,1,47.0,1,1-2 Year,No,33744.0,26.0,80,0
Male,60,1,29.0,1,1-2 Year,No,45602.0,26.0,177,0
Female,62,1,30.0,1,1-2 Year,No,2630.0,160.0,34,0
Female,36,1,8.0,0,1-2 Year,Yes,36693.0,152.0,196,0
Female,22,1,29.0,1,< 1 Year,No,42891.0,152.0,271,0
Female,38,1,50.0,0,1-2 Year,Yes,2630.0,157.0,159,1
Male,60,1,8.0,1,1-2 Year,No,33129.0,26.0,170,0
Female,23,1,11.0,1,< 1 Year,No,21987.0,152.0,113,0
Female,35,1,33.0,0,1-2 Year,Yes,27744.0,124.0,202,0
Female,48,1,8.0,0,1-2 Year,Yes,37558.0,19.0,257,0
Male,57,1,28.0,1,1-2 Year,No,47387.0,26.0,172,0
Male,71,1,24.0,0,1-2 Year,No,30348.0,26.0,255,0
Female,27,1,8.0,1,< 1 Year,No,49804.0,152.0,32,0
Male,26,1,28.0,1,< 1 Year,No,43516.0,152.0,177,0
Male,69,1,28.0,0,1-2 Year,Yes,40238.0,26.0,83,0
Female,21,1,28.0,0,< 1 Year,Yes,42806.0,124.0,126,0
Female,28,1,36.0,1,< 1 Year,Yes,44733.0,152.0,194,0
Male,21,1,28.0,1,< 1 Year,No,50163.0,152.0,167,0
Male,55,1,1.0,0,1-2 Year,Yes,2630.0,124.0,141,1
Male,28,1,30.0,0,< 1 Year,Yes,27080.0,152.0,196,0
Male,32,1,28.0,0,1-2 Year,Yes,39503.0,155.0,20,1
Female,50,1,50.0,1,1-2 Year,No,41295.0,152.0,128,0
Male,24,1,50.0,1,< 1 Year,No,33006.0,152.0,126,0
Male,21,1,49.0,1,< 1 Year,No,29551.0,152.0,146,0
Male,24,1,28.0,0,1-2 Year,Yes,2630.0,157.0,245,0
Male,34,1,18.0,0,1-2 Year,Yes,43512.0,124.0,276,0
Female,24,1,6.0,0,< 1 Year,Yes,19765.0,152.0,30,0
Female,50,1,28.0,0,1-2 Year,Yes,37706.0,26.0,199,0
Female,33,1,50.0,1,< 1 Year,No,36856.0,152.0,103,0
Male,32,1,8.0,0,< 1 Year,Yes,30279.0,152.0,84,0
Male,28,1,30.0,1,< 1 Year,No,32100.0,152.0,69,0
Male,43,1,41.0,0,1-2 Year,No,18767.0,26.0,37,0
Female,46,1,28.0,0,1-2 Year,Yes,62787.0,26.0,143,1
Female,22,1,30.0,0,< 1 Year,No,27152.0,152.0,117,0
Male,48,1,30.0,1,1-2 Year,No,2630.0,26.0,238,0
Female,25,1,37.0,1,< 1 Year,No,27517.0,152.0,204,0
Male,54,1,48.0,0,1-2 Year,Yes,2630.0,163.0,231,1
Male,32,1,41.0,0,1-2 Year,Yes,36131.0,26.0,121,1
Female,25,1,15.0,0,< 1 Year,No,28366.0,152.0,156,0
Male,23,1,45.0,1,< 1 Year,No,32589.0,152.0,212,0
Female,50,1,28.0,0,> 2 Years,Yes,64827.0,26.0,27,0
Male,44,1,28.0,0,1-2 Year,Yes,32835.0,124.0,283,0
Male,28,1,9.0,1,< 1 Year,No,2630.0,152.0,142,0
Male,21,1,40.0,0,< 1 Year,Yes,32554.0,152.0,107,0
Female,46,1,21.0,1,1-2 Year,Yes,2630.0,156.0,67,0
Male,21,1,2.0,1,< 1 Year,No,26541.0,160.0,138,0
Female,67,1,29.0,0,1-2 Year,Yes,2630.0,156.0,94,0
Male,21,1,8.0,1,< 1 Year,No,2630.0,160.0,43,0
Male,26,1,6.0,1,< 1 Year,No,29658.0,152.0,258,0
Male,49,1,28.0,0,1-2 Year,Yes,39786.0,13.0,34,1
Male,70,1,8.0,0,> 2 Years,Yes,2630.0,156.0,221,0
Female,36,1,29.0,0,1-2 Year,Yes,26381.0,156.0,195,1
Female,41,1,8.0,0,1-2 Year,Yes,35660.0,124.0,269,0
Female,24,1,10.0,0,< 1 Year,Yes,18998.0,152.0,298,0
Male,32,1,8.0,1,1-2 Year,No,31955.0,124.0,170,0
Male,40,1,4.0,0,1-2 Year,Yes,32453.0,26.0,281,0
Female,32,1,39.0,0,< 1 Year,Yes,2630.0,156.0,233,0
Female,43,1,17.0,1,1-2 Year,No,52746.0,124.0,143,0
Male,49,1,28.0,0,1-2 Year,Yes,57249.0,124.0,99,1
Male,49,1,0.0,0,1-2 Year,Yes,2630.0,124.0,142,0
Female,23,1,37.0,0,< 1 Year,Yes,34441.0,152.0,219,0
Male,75,1,3.0,0,1-2 Year,Yes,41063.0,122.0,269,0
Female,23,1,12.0,1,< 1 Year,No,22216.0,152.0,129,0
Female,42,1,11.0,1,1-2 Year,No,32633.0,124.0,226,1
Male,59,1,28.0,0,1-2 Year,Yes,45788.0,26.0,78,0
Female,33,1,10.0,1,< 1 Year,No,2630.0,160.0,276,0
Female,30,1,28.0,1,< 1 Year,No,29499.0,152.0,119,0
Female,68,1,41.0,1,1-2 Year,No,33401.0,124.0,92,0
Male,23,1,8.0,1,< 1 Year,No,41542.0,152.0,110,0
Male,37,1,23.0,0,1-2 Year,Yes,22142.0,26.0,234,0
Female,23,1,50.0,1,< 1 Year,No,31696.0,152.0,140,0
Male,67,1,28.0,0,1-2 Year,Yes,45730.0,26.0,42,1
Male,23,1,2.0,0,< 1 Year,Yes,19074.0,152.0,77,0
Male,56,1,46.0,0,1-2 Year,Yes,24659.0,124.0,119,0
Female,26,1,44.0,1,< 1 Year,No,31251.0,152.0,249,0
Male,65,1,38.0,0,1-2 Year,No,39386.0,26.0,184,0
Female,45,1,43.0,0,1-2 Year,Yes,2630.0,124.0,284,1
Male,28,1,41.0,1,< 1 Year,No,22940.0,152.0,258,0
Female,23,1,11.0,0,< 1 Year,Yes,19141.0,26.0,69,0
Female,20,1,8.0,0,< 1 Year,Yes,41519.0,160.0,289,0
Male,24,1,29.0,1,< 1 Year,No,35472.0,152.0,256,0
Male,36,1,30.0,1,1-2 Year,No,2630.0,152.0,207,0
Male,67,1,11.0,0,1-2 Year,Yes,40421.0,26.0,296,0
Female,25,1,47.0,1,< 1 Year,No,26780.0,152.0,93,0
Male,62,1,11.0,0,1-2 Year,Yes,37569.0,26.0,216,0
Male,57,1,39.0,0,> 2 Years,Yes,32956.0,124.0,48,0
Female,29,1,50.0,1,< 1 Year,No,23342.0,152.0,229,0
Male,44,1,28.0,1,1-2 Year,No,39296.0,13.0,276,0
Male,25,1,41.0,1,< 1 Year,No,32698.0,152.0,200,0
Male,32,1,28.0,1,1-2 Year,No,41313.0,124.0,62,0
Female,37,1,46.0,0,1-2 Year,Yes,29336.0,124.0,286,1
Female,30,1,12.0,0,< 1 Year,Yes,2630.0,26.0,160,1
Female,29,1,47.0,1,1-2 Year,No,23896.0,16.0,193,0
Female,44,1,8.0,0,> 2 Years,Yes,44569.0,25.0,296,1
Male,65,1,28.0,0,1-2 Year,Yes,51805.0,13.0,232,0
Female,35,1,12.0,1,1-2 Year,No,18869.0,152.0,111,0
Male,36,1,28.0,0,1-2 Year,Yes,45835.0,29.0,21,1
Female,66,1,48.0,0,1-2 Year,Yes,2630.0,154.0,62,0
Female,27,1,9.0,1,< 1 Year,No,25460.0,152.0,158,0
Male,33,1,21.0,1,< 1 Year,No,32991.0,152.0,246,0
Male,50,1,7.0,0,1-2 Year,Yes,137771.0,124.0,98,1
Male,45,1,29.0,0,1-2 Year,Yes,25299.0,124.0,180,1
Female,32,1,8.0,0,< 1 Year,Yes,35889.0,152.0,233,0
Female,45,1,28.0,1,1-2 Year,No,46064.0,26.0,166,0
Female,43,1,28.0,0,1-2 Year,Yes,46553.0,125.0,110,1
Female,53,1,33.0,1,1-2 Year,No,34647.0,124.0,227,0
Male,42,1,3.0,1,1-2 Year,No,2630.0,156.0,229,0
Female,23,1,18.0,1,< 1 Year,No,26170.0,152.0,260,0
Female,28,1,37.0,0,< 1 Year,No,26598.0,152.0,173,0
Female,26,1,47.0,0,< 1 Year,No,34501.0,152.0,228,0
Male,21,1,8.0,0,< 1 Year,No,2630.0,1.0,222,0
Male,27,1,50.0,1,< 1 Year,No,54635.0,152.0,163,0
Male,53,1,11.0,1,1-2 Year,No,32245.0,26.0,240,0
Female,79,1,42.0,0,1-2 Year,No,42219.0,26.0,24,0
Female,39,1,28.0,0,1-2 Year,Yes,45244.0,124.0,246,1
Female,54,1,46.0,0,1-2 Year,Yes,40735.0,26.0,42,0
Male,37,1,14.0,1,1-2 Year,No,2630.0,156.0,95,0
Female,52,1,37.0,1,1-2 Year,No,28960.0,26.0,150,0
Male,56,1,28.0,1,1-2 Year,No,48881.0,124.0,98,0
Male,20,1,46.0,1,< 1 Year,No,21309.0,160.0,153,0
Male,45,1,28.0,1,1-2 Year,Yes,39911.0,125.0,200,0
Female,21,1,46.0,1,< 1 Year,No,29186.0,160.0,176,0
Male,47,1,28.0,0,> 2 Years,Yes,26142.0,26.0,69,0
Female,64,1,28.0,0,> 2 Years,Yes,25887.0,26.0,11,0
Male,37,1,11.0,0,1-2 Year,Yes,33840.0,124.0,119,1
Male,45,1,32.0,0,1-2 Year,No,32368.0,26.0,139,0
Female,24,1,28.0,0,< 1 Year,Yes,54236.0,152.0,258,0
Male,34,1,21.0,1,1-2 Year,No,2630.0,152.0,227,0
Male,46,1,28.0,0,> 2 Years,Yes,33620.0,26.0,156,0
Male,43,1,46.0,0,1-2 Year,Yes,32622.0,26.0,205,1
Male,24,1,8.0,1,< 1 Year,No,34522.0,152.0,111,0
Male,49,1,28.0,0,1-2 Year,Yes,37781.0,26.0,243,0
Male,24,1,45.0,1,< 1 Year,No,32096.0,152.0,159,0
Female,59,1,8.0,1,1-2 Year,No,27400.0,7.0,123,0
Female,54,1,28.0,0,1-2 Year,No,43011.0,122.0,191,0
Male,24,1,6.0,1,< 1 Year,No,29958.0,152.0,170,0
Female,22,1,36.0,1,< 1 Year,Yes,38486.0,152.0,201,0
Female,22,1,28.0,1,< 1 Year,No,28495.0,152.0,68,0
Male,40,1,17.0,0,1-2 Year,Yes,27769.0,157.0,190,0
Male,26,1,16.0,0,< 1 Year,No,2630.0,152.0,189,0
Female,34,1,36.0,0,1-2 Year,Yes,33699.0,26.0,247,1
Female,33,1,3.0,0,1-2 Year,Yes,24580.0,154.0,100,1
Female,26,1,15.0,0,< 1 Year,Yes,17847.0,152.0,165,0
Male,37,1,38.0,0,1-2 Year,Yes,2630.0,124.0,198,1
Female,20,1,41.0,0,< 1 Year,Yes,2630.0,156.0,110,0
Male,24,1,27.0,0,< 1 Year,Yes,48757.0,152.0,215,0
Male,24,1,46.0,1,< 1 Year,No,42333.0,152.0,196,0
Female,39,1,28.0,0,1-2 Year,Yes,2630.0,26.0,296,0
Male,38,1,45.0,0,1-2 Year,Yes,24917.0,26.0,205,1
Male,41,1,46.0,1,1-2 Year,No,30593.0,124.0,16,0
Female,25,1,49.0,1,< 1 Year,No,32442.0,152.0,10,0
Male,40,1,28.0,1,1-2 Year,No,31876.0,124.0,224,0
Female,49,1,3.0,0,1-2 Year,Yes,34295.0,26.0,194,0
Male,25,1,17.0,1,< 1 Year,No,82470.0,152.0,150,0
Male,62,1,13.0,0,1-2 Year,Yes,28758.0,124.0,134,0
Female,41,1,28.0,0,1-2 Year,Yes,75457.0,26.0,20,0
Female,40,1,41.0,0,1-2 Year,Yes,41649.0,124.0,44,1
Male,24,1,41.0,0,< 1 Year,Yes,19439.0,152.0,174,0
Male,53,1,35.0,1,1-2 Year,Yes,31200.0,26.0,288,0
Female,20,1,15.0,0,< 1 Year,No,31713.0,160.0,236,0
Female,22,1,10.0,0,< 1 Year,Yes,26048.0,152.0,60,0
Male,53,1,28.0,1,1-2 Year,No,34988.0,124.0,271,0
Male,54,1,3.0,0,> 2 Years,Yes,2630.0,124.0,106,0
Male,60,1,50.0,0,1-2 Year,Yes,38032.0,152.0,288,0
Male,35,1,8.0,0,1-2 Year,Yes,41099.0,156.0,202,1
Female,22,1,21.0,1,< 1 Year,No,22846.0,152.0,193,0
Female,68,1,11.0,0,1-2 Year,Yes,2630.0,124.0,131,0
Female,20,1,39.0,0,< 1 Year,Yes,63456.0,160.0,176,0
Male,45,1,28.0,1,1-2 Year,No,31969.0,124.0,172,0
Male,24,1,6.0,1,< 1 Year,No,22143.0,152.0,215,0
Male,26,1,28.0,1,< 1 Year,No,44551.0,152.0,193,0
Female,52,1,35.0,0,1-2 Year,Yes,2630.0,26.0,23,0
Male,33,1,30.0,1,< 1 Year,No,29997.0,152.0,231,0
Female,48,1,28.0,0,1-2 Year,Yes,42666.0,26.0,289,0
Male,42,1,39.0,0,1-2 Year,Yes,31930.0,124.0,266,1
Female,24,1,45.0,1,< 1 Year,Yes,22720.0,152.0,210,0
Female,63,1,20.0,0,1-2 Year,Yes,2630.0,26.0,208,0
Female,24,1,8.0,0,< 1 Year,Yes,30910.0,152.0,138,0
Female,30,1,28.0,1,< 1 Year,No,60350.0,152.0,168,0
Male,25,1,36.0,0,< 1 Year,Yes,27552.0,152.0,86,0
Male,24,1,6.0,1,< 1 Year,No,32466.0,152.0,298,0
Female,36,1,30.0,1,1-2 Year,No,28787.0,152.0,22,0
Male,52,1,28.0,0,1-2 Year,Yes,40308.0,26.0,283,0
Male,21,1,32.0,1,< 1 Year,No,34065.0,152.0,51,0
Female,42,1,8.0,0,1-2 Year,Yes,27958.0,124.0,57,1
Female,20,1,36.0,0,< 1 Year,Yes,2630.0,160.0,98,0
Male,41,1,37.0,0,1-2 Year,Yes,2630.0,26.0,225,0
Male,45,1,28.0,0,1-2 Year,Yes,46400.0,26.0,100,0
Male,27,1,8.0,1,< 1 Year,No,35330.0,152.0,282,0
Male,44,1,42.0,0,1-2 Year,Yes,2630.0,124.0,72,0
Male,32,1,28.0,0,< 1 Year,Yes,36582.0,152.0,287,1
Male,23,1,28.0,1,< 1 Year,No,30098.0,152.0,91,0
Female,49,1,8.0,1,1-2 Year,No,32660.0,124.0,122,0
